unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
120,13;120,14;4;57,23;04.02.2019;;Туфли тип 2 - Adidas
16,06;16,07;4;7,89;04.02.2019;;Шапка тип 5 - Nike
42,43;42,43;3;22,32;04.02.2019;;Рубашка тип 8 - Reebok
24,96;24,96;5;12,6;04.02.2019;;Шлёпки тип 2 - Adidas
9,9;9,89;5;3,15;04.02.2019;;Шлёпки тип 1 - Puma
16,15;16,14;9;9,36;04.02.2019;;Футболка тип 1 - Nike
66,11;132,21;5;70,14;04.02.2019;;Штаны тип 3 - Reebok
2,58;5,18;4;1,95;04.02.2019;;Мячик тип 2 - Puma
60,12;120,25;4;55,11;04.02.2019;ФИО 1124;Штаны тип 5 - Nike
115,53;231,07;4;85,92;04.02.2019;ФИО 1124;Туфли тип 2 - Puma
55,16;110,32;8;57,54;04.02.2019;ФИО 240;Кроссовки тип 4 - Adidas
11,2;11,21;2;6,27;04.02.2019;ФИО 1253;Шлёпки тип 3 - Nike
74,98;74,96;4;39,94;04.02.2019;ФИО 1124;Штаны тип 1 - Reebok
8,04;8,04;3;3,65;05.02.2019;;Шапка тип 1 - Adidas
19,39;19,39;8;7,68;05.02.2019;;Рубашка тип 12 - Puma
228,78;228,79;8;102,24;05.02.2019;;Сапоги тип 5 - Nike
135,25;135,25;4;54,36;06.02.2019;;Туфли тип 1 - Puma
12,81;12,82;4;5,66;06.02.2019;;Запонка тип 2 - Reebok
8,5;8,5;4;3,71;06.02.2019;;Кепка тип 1 - Puma
7,29;7,29;3;2,62;06.02.2019;;Майка тип 4 - Puma
2,7;2,71;8;1,09;06.02.2019;;Мячик тип 2 - Adidas
20,14;40,29;4;14;06.02.2019;;Колготки тип 3 - Puma
13,58;13,57;5;6,54;06.02.2019;ФИО 20;Кепка тип 3 - Adidas
25,52;25,5;7;12,02;07.02.2019;;Ремень тип 3 - Reebok
70,87;70,86;2;36,8;07.02.2019;;Штаны тип 7 - Adidas
82,74;82,75;2;45,13;07.02.2019;;Кроссовки тип 1 - Reebok
20,2;40,39;5;16,4;07.02.2019;ФИО 460;Штаны тип 9 - Reebok
238,79;238,79;7;117,58;08.02.2019;;Сапоги тип 3 - Reebok
12,74;12,75;7;6,21;08.02.2019;;Запонка тип 6 - Adidas
9,9;9,89;7;3,43;08.02.2019;;Шлёпки тип 2 - Puma
56,13;56,14;2;27,35;08.02.2019;;Штаны тип 7 - Reebok
71,15;142,32;7;67,09;08.02.2019;;Кроссовки тип 1 - Reebok
15,74;31,46;7;15,34;08.02.2019;;Футболка тип 3 - Reebok
11,2;22,39;7;8,11;08.02.2019;ФИО 567;Футболка тип 2 - Puma
11,98;23,96;1;12,61;08.02.2019;ФИО 299;Штаны тип 2 - Reebok
135,25;270,5;8;108,72;08.02.2019;ФИО 777;Туфли тип 1 - Puma
13,25;13,25;1;6,79;08.02.2019;ФИО 299;Футболка тип 6 - Reebok
10,29;10,29;7;4,64;08.02.2019;ФИО 567;Футболка тип 1 - Reebok
11,67;11,68;6;6,24;09.02.2019;;Шапка тип 8 - Adidas
210,34;210,32;6;113,41;09.02.2019;;Сапоги тип 6 - Adidas
75,71;75,71;4;32,64;09.02.2019;;Кроссовки тип 5 - Nike
16,97;16,96;4;7,54;09.02.2019;;Рубашка тип 8 - Puma
219,09;219,11;3;118,59;09.02.2019;;Сапоги тип 6 - Reebok
19,17;38,36;4;22,63;09.02.2019;;Ремень тип 2 - Nike
14,37;28,75;6;16,02;09.02.2019;;Майка тип 4 - Nike
11,96;23,93;3;10,78;09.02.2019;ФИО 499;Запонка тип 7 - Adidas
51,85;103,71;8;38,56;09.02.2019;ФИО 500;Кроссовки тип 4 - Puma
12,11;12,11;3;7,15;09.02.2019;ФИО 499;Майка тип 1 - Nike
125,07;125,07;3;64,36;09.02.2019;ФИО 499;Кроссовки тип 4 - Reebok
80,37;80,36;6;38,51;10.02.2019;;Кроссовки тип 5 - Reebok
19,17;19,18;6;5,24;10.02.2019;;Майка тип 2 - Puma
33,39;33,39;6;19,64;10.02.2019;;Майка тип 2 - Nike
39,97;39,96;6;14,86;10.02.2019;;Кроссовки тип 5 - Puma
15,75;15,75;2;8,29;10.02.2019;;Ремень тип 2 - Reebok
14,85;14,86;2;7,35;10.02.2019;;Колготки тип 2 - Reebok
13,87;13,86;2;4,98;10.02.2019;;Шапка тип 3 - Puma
11,08;11,07;1;4,26;10.02.2019;;Ремень тип 1 - Puma
210,34;210,32;1;113,41;10.02.2019;;Сапоги тип 6 - Adidas
251,65;251,64;1;125,12;10.02.2019;;Сапоги тип 5 - Nike
45,05;45,04;8;17,23;10.02.2019;;Рубашка тип 5 - Adidas
4;8;8;4,57;10.02.2019;;Мячик тип 1 - Nike
9,77;19,54;1;8,69;10.02.2019;;Рубашка тип 3 - Puma
253,13;506,25;2;269,69;10.02.2019;;Сапоги тип 3 - Nike
31,9;31,89;6;15,73;11.02.2019;;Штаны тип 11 - Nike
51,85;51,86;3;19,28;11.02.2019;;Кроссовки тип 4 - Puma
82,74;82,75;3;45,13;11.02.2019;;Кроссовки тип 1 - Reebok
32,67;32,68;3;15,74;11.02.2019;;Рубашка тип 1 - Adidas
22,77;22,79;9;9,59;11.02.2019;;Колготки тип 7 - Adidas
13,87;13,86;8;4,98;11.02.2019;;Шапка тип 3 - Puma
95,38;95,39;8;48,99;11.02.2019;;Штаны тип 7 - Nike
17,16;34,32;3;15,26;11.02.2019;;Майка тип 3 - Puma
74,17;148,32;5;71,48;11.02.2019;;Штаны тип 5 - Reebok
20,1;20,11;7;10,1;11.02.2019;ФИО 677;Шапка тип 4 - Adidas
95,38;95,39;7;48,99;11.02.2019;ФИО 677;Штаны тип 7 - Nike
62,04;62,04;5;32,72;11.02.2019;ФИО 228;Рубашка тип 3 - Nike
32,56;32,57;5;17,6;11.02.2019;ФИО 228;Рубашка тип 5 - Nike
23,2;23,21;5;10,52;11.02.2019;ФИО 228;Рубашка тип 8 - Adidas
10,35;10,36;5;5,96;11.02.2019;ФИО 228;Колготки тип 4 - Nike
175,87;175,86;4;77,73;12.02.2019;;Сапоги тип 3 - Puma
39,28;39,29;4;12,93;12.02.2019;;Рубашка тип 1 - Reebok
24,96;24,96;4;12,6;12.02.2019;;Шлёпки тип 2 - Adidas
16,67;16,68;4;7,71;12.02.2019;;Колготки тип 3 - Adidas
11,2;11,21;1;6,27;12.02.2019;;Шлёпки тип 3 - Nike
11,38;11,39;9;4,91;12.02.2019;;Шлёпки тип 2 - Puma
55,37;55,36;9;26,97;12.02.2019;;Рубашка тип 7 - Adidas
19,61;19,61;8;10,21;12.02.2019;;Майка тип 3 - Reebok
22,84;22,82;8;10,48;12.02.2019;;Футболка тип 6 - Nike
11,06;11,07;9;5,42;12.02.2019;ФИО 1006;Футболка тип 1 - Reebok
23,18;23,18;9;9,25;12.02.2019;ФИО 1006;Запонка тип 3 - Puma
89,07;89,07;6;46;12.02.2019;ФИО 680;Кроссовки тип 5 - Nike
115,76;115,75;6;57,3;13.02.2019;;Кроссовки тип 3 - Adidas
51,02;51,04;6;25,95;13.02.2019;;Рубашка тип 6 - Nike
6,76;6,75;6;3,61;13.02.2019;;Майка тип 1 - Reebok
15,75;15,75;6;8,29;13.02.2019;;Ремень тип 2 - Reebok
14,78;14,79;6;5,2;13.02.2019;;Ремень тип 4 - Puma
8,36;8,36;6;3,36;13.02.2019;;Шапка тип 5 - Puma
260,49;521;8;264,34;13.02.2019;;Сапоги тип 1 - Adidas
142,6;285,21;8;150,42;13.02.2019;;Кроссовки тип 1 - Nike
15,58;31,14;6;17,52;13.02.2019;;Колготки тип 3 - Nike
16,43;32,86;6;17,21;13.02.2019;;Футболка тип 1 - Adidas
210,34;420,68;4;226,81;13.02.2019;ФИО 573;Сапоги тип 6 - Adidas
52,25;104,5;4;38,86;13.02.2019;ФИО 573;Штаны тип 4 - Puma
210,34;210,32;4;113,41;13.02.2019;ФИО 573;Сапоги тип 6 - Adidas
173,88;173,89;4;83,35;13.02.2019;ФИО 573;Сапоги тип 1 - Reebok
17,43;17,43;4;6,75;13.02.2019;ФИО 573;Колготки тип 6 - Puma
112,85;112,86;2;42,67;14.02.2019;;Кроссовки тип 3 - Puma
40,2;40,21;2;21,24;14.02.2019;;Рубашка тип 10 - Reebok
18,83;18,82;4;8,61;14.02.2019;;Футболка тип 7 - Reebok
51,19;51,18;4;23,37;14.02.2019;;Рубашка тип 5 - Adidas
15,8;15,79;8;6,05;14.02.2019;;Рубашка тип 9 - Reebok
11,96;11,96;8;5,39;14.02.2019;;Запонка тип 7 - Adidas
27,95;27,96;8;15,45;14.02.2019;;Запонка тип 3 - Nike
38,21;38,21;8;20,6;14.02.2019;;Запонка тип 4 - Adidas
31,75;31,75;8;12,39;14.02.2019;;Рубашка тип 4 - Puma
31,75;31,75;8;12,39;14.02.2019;;Рубашка тип 4 - Puma
11,18;11,18;2;5,22;14.02.2019;ФИО 480;Футболка тип 7 - Adidas
154,57;154,57;4;69,64;15.02.2019;;Туфли тип 2 - Reebok
48,9;48,89;4;19,82;15.02.2019;;Рубашка тип 1 - Puma
12,27;12,25;4;6,48;15.02.2019;;Штаны тип 10 - Reebok
3,35;3,36;4;1,81;15.02.2019;;Мячик тип 1 - Reebok
18,45;18,46;4;9,66;15.02.2019;;Рубашка тип 3 - Reebok
162,73;162,71;8;92,59;15.02.2019;;Кроссовки тип 2 - Nike
19,61;19,61;8;9,4;15.02.2019;;Футболка тип 7 - Reebok
28,47;28,46;8;15,47;15.02.2019;;Майка тип 1 - Adidas
22,52;22,5;8;5,3;15.02.2019;;Штаны тип 8 - Puma
23,2;23,21;7;10,52;15.02.2019;ФИО 218;Рубашка тип 8 - Adidas
33,39;33,39;7;19,64;15.02.2019;ФИО 218;Майка тип 2 - Nike
8,38;8,39;2;3,17;16.02.2019;;Ремень тип 2 - Puma
6,88;6,89;2;1,66;16.02.2019;;Ремень тип 2 - Puma
46,28;46,29;2;20,85;16.02.2019;;Кроссовки тип 2 - Reebok
16,67;16,68;2;6,46;16.02.2019;;Футболка тип 7 - Reebok
14,2;14,18;2;8,23;16.02.2019;;Рубашка тип 10 - Nike
24,7;24,71;2;11,13;16.02.2019;;Колготки тип 6 - Reebok
10,62;10,61;2;4,05;16.02.2019;;Футболка тип 4 - Puma
21,2;21,21;3;8,99;16.02.2019;;Ремень тип 3 - Puma
16,81;16,82;3;7,41;16.02.2019;;Майка тип 3 - Reebok
175,87;175,86;3;77,73;16.02.2019;;Сапоги тип 3 - Puma
82,08;82,07;1;44,15;16.02.2019;;Штаны тип 6 - Nike
13,14;13,14;9;4,93;16.02.2019;;Шлёпки тип 3 - Puma
145,79;145,79;9;77,11;16.02.2019;;Кроссовки тип 6 - Nike
8,08;8,07;8;4,08;16.02.2019;;Шапка тип 5 - Reebok
11,08;11,07;8;4,26;16.02.2019;;Ремень тип 1 - Puma
8,46;8,46;8;3,61;16.02.2019;;Шапка тип 2 - Adidas
26,3;26,29;8;13,65;16.02.2019;;Колготки тип 5 - Adidas
73,43;73,43;8;31,43;16.02.2019;;Штаны тип 4 - Reebok
24,94;24,93;8;11,09;16.02.2019;;Колготки тип 6 - Adidas
10,53;10,54;8;3,78;16.02.2019;;Шлёпки тип 1 - Puma
87,12;174,25;3;86,24;16.02.2019;;Штаны тип 8 - Reebok
60,68;121,36;2;68,5;16.02.2019;;Рубашка тип 9 - Nike
10,41;20,82;2;10,03;16.02.2019;;Шлёпки тип 3 - Adidas
3,38;3,39;1;1,77;16.02.2019;ФИО 179;Мячик тип 2 - Adidas
17,35;17,36;1;9,03;16.02.2019;ФИО 179;Запонка тип 1 - Nike
81,25;81,25;1;47,79;16.02.2019;ФИО 179;Штаны тип 1 - Nike
128,29;128,29;2;43,36;16.02.2019;ФИО 881;Туфли тип 2 - Reebok
18,11;18,11;3;9,04;17.02.2019;;Колготки тип 5 - Nike
235,29;235,29;3;100,69;17.02.2019;;Сапоги тип 4 - Reebok
89,29;89,29;1;39,69;17.02.2019;;Туфли тип 3 - Reebok
21,48;21,46;5;10,41;17.02.2019;;Рубашка тип 11 - Adidas
48,5;48,5;5;22,14;17.02.2019;;Рубашка тип 1 - Reebok
9,82;19,64;8;10,99;17.02.2019;;Ремень тип 1 - Nike
27,95;55,89;5;30,9;17.02.2019;;Запонка тип 3 - Nike
47,28;94,57;2;48,21;17.02.2019;ФИО 379;Штаны тип 6 - Reebok
5,43;5,43;9;2,75;17.02.2019;ФИО 38;Майка тип 3 - Adidas
7,99;8;2;3,2;17.02.2019;ФИО 379;Кепка тип 1 - Puma
188,45;188,46;2;90,56;17.02.2019;ФИО 379;Сапоги тип 5 - Reebok
45,33;45,32;2;16,26;17.02.2019;ФИО 379;Рубашка тип 1 - Puma
10,23;10,21;2;3,44;17.02.2019;ФИО 379;Кепка тип 2 - Puma
15,03;15,04;2;6,53;17.02.2019;ФИО 379;Майка тип 1 - Puma
81,25;81,25;2;47,79;17.02.2019;ФИО 379;Штаны тип 1 - Nike
14;14;2;7,03;17.02.2019;ФИО 379;Шлёпки тип 1 - Adidas
13,51;13,5;2;7,23;17.02.2019;ФИО 379;Шапка тип 2 - Reebok
27,95;27,96;2;13,99;17.02.2019;ФИО 379;Футболка тип 7 - Nike
15,74;15,75;6;7,67;18.02.2019;;Футболка тип 3 - Reebok
15,58;15,57;6;8,76;18.02.2019;;Колготки тип 3 - Nike
27,19;27,18;6;14,83;18.02.2019;;Футболка тип 6 - Nike
68,82;68,82;6;24,93;18.02.2019;;Сапоги тип 2 - Puma
82,74;82,75;6;45,13;18.02.2019;;Кроссовки тип 1 - Reebok
12,13;12,14;6;5,88;18.02.2019;;Кепка тип 1 - Adidas
11,35;11,36;6;4,96;18.02.2019;;Футболка тип 6 - Adidas
5,83;5,82;6;1,76;18.02.2019;;Футболка тип 7 - Puma
14,85;14,86;9;7,35;18.02.2019;;Колготки тип 2 - Reebok
24,51;49,04;6;26,74;18.02.2019;;Шлёпки тип 1 - Reebok
115,53;115,54;7;42,96;19.02.2019;;Туфли тип 2 - Puma
16,5;16,5;7;7,67;19.02.2019;;Майка тип 2 - Reebok
13,45;13,46;7;6,77;19.02.2019;;Запонка тип 3 - Adidas
16,15;16,14;6;9,36;19.02.2019;;Футболка тип 1 - Nike
13,05;13,04;6;5,8;19.02.2019;;Ремень тип 3 - Adidas
74,98;74,96;6;39,94;19.02.2019;;Штаны тип 1 - Reebok
24,96;24,96;6;12,6;19.02.2019;;Шлёпки тип 2 - Adidas
58,58;58,57;2;31,51;19.02.2019;;Штаны тип 12 - Nike
27,95;27,96;5;15,45;19.02.2019;;Запонка тип 3 - Nike
46,28;46,29;5;20,85;19.02.2019;;Кроссовки тип 2 - Reebok
142,6;142,61;5;75,21;19.02.2019;;Кроссовки тип 1 - Nike
19,17;19,18;5;11,31;19.02.2019;;Ремень тип 2 - Nike
15,28;15,29;8;5,74;19.02.2019;;Майка тип 3 - Puma
119,24;119,25;8;56,81;19.02.2019;;Кроссовки тип 1 - Adidas
24,99;25;8;13,2;19.02.2019;;Рубашка тип 6 - Reebok
34,73;69,46;5;35,24;19.02.2019;;Штаны тип 5 - Adidas
44,36;88,71;6;34,35;19.02.2019;;Штаны тип 6 - Puma
11,38;11,39;9;4,91;19.02.2019;ФИО 806;Шлёпки тип 2 - Puma
10,08;10,07;1;4,93;19.02.2019;ФИО 780;Футболка тип 4 - Adidas
45,16;45,14;5;24,44;19.02.2019;ФИО 95;Штаны тип 10 - Adidas
23,95;23,93;2;10,09;20.02.2019;;Колготки тип 6 - Adidas
19,46;19,46;5;7,71;20.02.2019;;Штаны тип 11 - Puma
24,33;24,32;5;11,12;20.02.2019;;Колготки тип 4 - Adidas
2,42;2,43;5;1,1;20.02.2019;;Мячик тип 2 - Nike
19,52;19,5;9;11,02;20.02.2019;;Шапка тип 2 - Nike
47,28;47,29;9;24,11;20.02.2019;;Штаны тип 6 - Reebok
119,24;119,25;9;56,81;20.02.2019;;Кроссовки тип 1 - Adidas
87,99;88;4;23,64;20.02.2019;ФИО 1233;Туфли тип 4 - Puma
77,49;77,5;4;34,42;21.02.2019;;Кроссовки тип 5 - Nike
18,19;18,18;3;6,76;21.02.2019;;Колготки тип 7 - Puma
50,23;50,25;3;28,91;21.02.2019;;Штаны тип 2 - Nike
255,75;255,75;3;121,15;21.02.2019;;Сапоги тип 4 - Reebok
202,64;202,64;3;104,75;21.02.2019;;Сапоги тип 5 - Reebok
32,48;32,46;3;14,87;21.02.2019;;Запонка тип 4 - Adidas
81,2;81,21;3;35,27;21.02.2019;;Сапоги тип 5 - Puma
17,76;17,75;6;7,12;22.02.2019;;Ремень тип 1 - Reebok
27,43;27,43;6;14,18;22.02.2019;;Запонка тип 1 - Reebok
27,13;27,14;2;9,92;22.02.2019;;Штаны тип 8 - Puma
108,63;108,64;9;44,28;22.02.2019;;Туфли тип 4 - Puma
8,26;8,25;8;3,41;22.02.2019;;Шапка тип 2 - Adidas
220,26;220,25;6;102,47;23.02.2019;;Туфли тип 4 - Reebok
8,38;8,39;6;3,17;23.02.2019;;Ремень тип 2 - Puma
22,01;22;6;8,11;23.02.2019;;Футболка тип 3 - Puma
8,27;8,29;4;4,59;23.02.2019;;Запонка тип 2 - Nike
154,56;154,57;4;64,03;23.02.2019;;Сапоги тип 1 - Reebok
11,53;11,54;4;5,71;23.02.2019;;Шапка тип 5 - Adidas
12,75;12,75;4;6,18;23.02.2019;;Колготки тип 3 - Reebok
22,29;22,29;4;8,36;23.02.2019;;Майка тип 2 - Puma
11,8;11,79;4;5,15;23.02.2019;;Рубашка тип 4 - Adidas
18,22;18,21;4;9,75;23.02.2019;;Шапка тип 6 - Nike
50,93;50,93;8;21,86;23.02.2019;;Рубашка тип 1 - Puma
207,49;207,5;8;77,81;23.02.2019;;Сапоги тип 4 - Puma
9,1;18,21;8;7,78;23.02.2019;;Запонка тип 5 - Reebok
3,4;6,79;9;3,44;23.02.2019;;Мячик тип 2 - Reebok
18,9;37,79;4;20,3;23.02.2019;;Кепка тип 1 - Reebok
19,52;39,04;6;22,03;23.02.2019;;Шапка тип 2 - Nike
7,01;7;8;3,26;23.02.2019;ФИО 1037;Кепка тип 2 - Reebok
11,98;11,96;1;6,3;24.02.2019;;Штаны тип 2 - Reebok
7;7;1;2,54;24.02.2019;;Запонка тип 7 - Puma
11,2;11,21;5;4,06;24.02.2019;;Футболка тип 2 - Puma
66,11;66,11;5;35,07;24.02.2019;;Штаны тип 3 - Reebok
125,07;125,07;5;64,36;24.02.2019;;Кроссовки тип 4 - Reebok
22,4;22,39;8;11,58;24.02.2019;;Футболка тип 5 - Adidas
16,23;32,46;1;16,1;24.02.2019;;Шапка тип 5 - Nike
22,12;22,11;2;8,91;24.02.2019;ФИО 667;Колготки тип 4 - Adidas
14;14;6;7,03;24.02.2019;ФИО 1278;Шлёпки тип 1 - Adidas
13,4;13,39;7;6,62;25.02.2019;;Футболка тип 1 - Nike
10,35;10,36;7;5,96;25.02.2019;;Колготки тип 4 - Nike
5,7;5,71;7;1,77;25.02.2019;;Футболка тип 6 - Puma
10,58;10,57;7;4,04;25.02.2019;;Запонка тип 6 - Adidas
25,8;25,79;7;10,87;25.02.2019;;Штаны тип 1 - Puma
7;7;7;2,54;25.02.2019;;Запонка тип 7 - Puma
11,27;11,29;7;5,66;25.02.2019;;Кепка тип 3 - Reebok
17,71;17,71;7;9,39;25.02.2019;;Запонка тип 1 - Nike
82,08;82,07;7;44,15;25.02.2019;;Штаны тип 6 - Nike
8,27;8,29;7;4,59;25.02.2019;;Запонка тип 2 - Nike
10,42;10,43;2;4,75;25.02.2019;;Штаны тип 2 - Reebok
209,01;209;2;89,3;25.02.2019;;Туфли тип 3 - Nike
24,96;24,96;2;12,6;25.02.2019;;Шлёпки тип 2 - Adidas
162,73;162,71;5;92,59;25.02.2019;;Кроссовки тип 2 - Nike
12,92;12,93;5;6,13;25.02.2019;;Футболка тип 1 - Nike
11,56;11,57;5;3,91;25.02.2019;;Футболка тип 2 - Reebok
76,6;76,61;5;28;25.02.2019;;Сапоги тип 6 - Puma
6,88;13,79;5;4,2;25.02.2019;;Кепка тип 1 - Puma
50,23;100,46;7;57,82;25.02.2019;;Штаны тип 2 - Nike
33,1;33,11;4;16,67;25.02.2019;ФИО 1078;Рубашка тип 2 - Adidas
22,48;22,46;7;12,37;26.02.2019;;Ремень тип 4 - Nike
115,76;115,75;7;57,3;26.02.2019;;Кроссовки тип 3 - Adidas
13,79;13,79;3;6,75;26.02.2019;;Запонка тип 4 - Nike
42,33;42,32;3;13,26;26.02.2019;;Рубашка тип 11 - Reebok
12,07;12,07;3;6,1;26.02.2019;;Рубашка тип 10 - Nike
3,11;3,11;3;1,5;26.02.2019;;Мячик тип 2 - Adidas
191,85;191,86;3;86,6;26.02.2019;;Туфли тип 4 - Nike
142,6;285,21;3;150,42;26.02.2019;;Кроссовки тип 1 - Nike
5,65;11,32;3;5,95;26.02.2019;;Майка тип 3 - Adidas
25,03;25,04;1;13,5;26.02.2019;ФИО 1133;Футболка тип 5 - Reebok
18,71;18,71;7;9,96;26.02.2019;ФИО 364;Кепка тип 1 - Reebok
247,47;247,46;7;145,04;26.02.2019;ФИО 364;Сапоги тип 4 - Nike
17,41;17,43;5;7,95;26.02.2019;ФИО 491;Шапка тип 6 - Adidas
74,22;74,21;5;32,22;26.02.2019;ФИО 491;Штаны тип 4 - Reebok
71,43;71,43;5;21,83;26.02.2019;ФИО 310;Туфли тип 3 - Reebok
18,11;18,11;5;8,03;26.02.2019;ФИО 310;Шапка тип 8 - Nike
13,58;13,57;5;5,72;26.02.2019;ФИО 310;Шапка тип 2 - Puma
14,16;14,14;5;7,48;26.02.2019;ФИО 310;Запонка тип 3 - Adidas
12,08;12,07;5;5,51;26.02.2019;ФИО 310;Шлёпки тип 1 - Nike
54,88;54,89;5;29,38;26.02.2019;ФИО 310;Штаны тип 3 - Nike
154,57;154,57;7;69,64;27.02.2019;;Туфли тип 2 - Reebok
39,17;39,18;4;14,06;27.02.2019;;Кроссовки тип 5 - Puma
11,06;11,07;3;5,42;27.02.2019;;Футболка тип 1 - Reebok
13,58;13,57;3;5,72;27.02.2019;;Шапка тип 2 - Puma
11,64;11,64;1;5,96;27.02.2019;;Ремень тип 2 - Adidas
206,29;412,57;1;202,08;27.02.2019;;Туфли тип 4 - Nike
19,59;39,18;7;15,74;27.02.2019;;Рубашка тип 12 - Puma
78,96;78,96;2;36,96;27.02.2019;ФИО 215;Штаны тип 4 - Reebok
34,45;34,46;7;18,49;28.02.2019;;Штаны тип 12 - Adidas
12,29;12,29;7;5,79;28.02.2019;;Колготки тип 1 - Reebok
5,81;5,82;7;1,99;28.02.2019;;Шапка тип 6 - Reebok
34,79;34,79;7;17,97;28.02.2019;;Рубашка тип 12 - Nike
34,73;34,71;6;17,62;28.02.2019;;Штаны тип 5 - Adidas
16,15;16,14;3;9,36;28.02.2019;;Футболка тип 1 - Nike
14,37;14,36;9;8,01;28.02.2019;;Майка тип 4 - Nike
14,74;14,75;9;5,53;28.02.2019;;Штаны тип 3 - Puma
15,3;15,29;9;7,98;28.02.2019;;Штаны тип 9 - Adidas
59,59;59,57;9;18,94;28.02.2019;;Кроссовки тип 3 - Reebok
7;7;9;2,61;28.02.2019;;Колготки тип 1 - Puma
35,98;35,96;9;19,55;28.02.2019;;Рубашка тип 2 - Adidas
50,93;50,93;9;21,86;28.02.2019;;Рубашка тип 1 - Puma
21,55;43,11;9;18,66;28.02.2019;;Запонка тип 5 - Adidas
3,07;6,14;6;2,14;28.02.2019;;Колготки тип 2 - Adidas
115,53;231,07;2;85,92;01.03.2019;ФИО 64;Туфли тип 2 - Puma
9,61;9,61;8;5,14;01.03.2019;ФИО 646;Колготки тип 2 - Nike
15,58;15,57;2;7,26;01.03.2019;ФИО 534;Запонка тип 1 - Nike
32,67;32,68;2;15,74;01.03.2019;ФИО 64;Рубашка тип 1 - Adidas
19,02;19,04;2;8,81;01.03.2019;ФИО 64;Футболка тип 7 - Reebok
15,1;15,11;2;5,57;01.03.2019;ФИО 64;Майка тип 3 - Puma
16,67;16,68;2;7,71;01.03.2019;ФИО 64;Колготки тип 3 - Adidas
108,63;108,64;7;44,28;02.03.2019;;Туфли тип 4 - Puma
7,8;7,79;7;2,58;02.03.2019;;Ремень тип 2 - Puma
29,33;29,32;6;14,37;02.03.2019;;Запонка тип 4 - Reebok
10,73;10,71;6;5,34;02.03.2019;;Шлёпки тип 3 - Adidas
10,58;10,57;2;4,22;02.03.2019;;Штаны тип 12 - Puma
6,15;6,14;9;3,01;02.03.2019;;Майка тип 1 - Reebok
10,55;10,54;8;4,3;02.03.2019;;Кепка тип 1 - Adidas
242,27;484,54;6;248,18;02.03.2019;;Сапоги тип 2 - Adidas
12,27;24,54;7;12,96;02.03.2019;;Штаны тип 10 - Reebok
2,16;2,14;7;1,05;03.03.2019;;Мячик тип 1 - Adidas
7,26;7,25;7;3,44;03.03.2019;;Шапка тип 6 - Reebok
187,9;187,89;7;80,65;03.03.2019;;Туфли тип 3 - Puma
9,61;9,61;7;5,14;03.03.2019;;Колготки тип 2 - Nike
53,55;53,54;7;22,51;03.03.2019;;Штаны тип 3 - Reebok
20,34;20,36;2;10,27;03.03.2019;;Шапка тип 8 - Nike
22,76;22,75;2;12,37;03.03.2019;;Ремень тип 1 - Adidas
15,52;15,54;3;8,09;03.03.2019;;Шапка тип 7 - Nike
